,location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
391,"Frederiksberg, Denmark",3777,0,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:17:59,carl heneghan har tilmed den venlighed at tillægge flattening the curve papskiltet en mulig betydning mhp  at udstrække smittespredningen  det er på tods af  at der ikke er videnskabelig evidens for det  tværtimod        ,4.0
392,Aarhus,65449,0,['covid19dk'],2021-08-15 11:16:47,vi skal lære at leve med corona og betragte den som en influenza      ,-2.0
393,"Copenhagen, Denmark",107,0,"['BeskytBørneneModCovid19', 'ProtectTheKids', 'SikreSkoler', 'COVID19', 'dkpol']",2021-08-15 11:14:30,kilde    original rapport fra den svenske børneombudsmand    ørnenemodcovid       ,0.0
394,Danmark,1379,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:13:26,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
395,,26387,12,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:07:52,   her kan du se  hvem det er  der faktatjekker på tjekdet   nogle nyuddannede journalister med undtagelse af én  en bachelor og en bachelorstuderende   konstruktionen er dybt useriøs         ,-2.0
396,Nordic,53547,10,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:07:31,er der danske politikere og sundhedsmyndigheder  der nu med snart    mdrs  latenstid vil begynde at forholde sig til virkeligheden          ,0.0
397,Danmark,2217,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:06:22,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
398,,5156,10,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:05:40,er der danske politikere og sundhedsmyndigheder  der nu med snart    mdrs  latenstid vil begynde at forholde sig til virkeligheden          ,0.0
399,"Frederiksberg, Denmark",3777,10,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:04:20,er der danske politikere og sundhedsmyndigheder  der nu med snart    mdrs  latenstid vil begynde at forholde sig til virkeligheden          ,0.0
400,Danmark,5697,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:02:30,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
401,,5156,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 11:01:19,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
402,Gladsaxe,79321,0,"['COVID19', 'COVID19dk']",2021-08-15 10:54:38,virker de så overhoved ordentligt  det virker som en hovedløs strategi  især med delta som den dominerende    ,0.0
403,"Randers, Danmark",71,0,"['CovidVaccine', 'COVID19dk', 'coronadk']",2021-08-15 10:53:26,   så denne på andet medie  den er sq meget sjov    ,3.0
404,Nordic,53547,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 10:53:23,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
405,,994,0,['covid19dk'],2021-08-15 10:51:02,senfølger blandt børn  det er nu afklaret via   at det studie  omtalte med  under   der måske kan have enkelte symptomer   i nogle dage efter reelt viser   at   af smittede har senfølger i mere end   uger  og     i mere end   uger      /  ,-2.0
406,,3595,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 10:33:33,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
407,,1429,0,[],2021-08-15 10:27:51, i må ikke raiser hvis du er ikke vaccineret mod covid   ,0.0
408,,124,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 10:18:45,den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt   erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse   den viden frigør en masse tid   perfekt        ,6.0
409,Odense,2269,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 10:18:30,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
410,"København, Danmark",371,0,[],2021-08-15 10:09:24, imens i danmark fortæller  de danske forældre at det er bedre at deres børn smittes med covid   og får “naturlig immunitet”   og formanden for danske børnelæger  retweeter…  ,3.0
411,"Frederiksberg, Denmark",3777,46,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 10:09:17,det her er vist den første videnskabelige artikel  der viser  hvad der længe har været opfattelsen  at vaccinerede med breakthroughinfektion udskiller lige så mange vira som uvaccinerede med infektion         ,0.0
412,"Hovedstaden, Danmark",68835,4,"['dkaid', 'dkpol']",2021-08-15 10:05:34,haiti har brug for vores hjælp efter det ødelæggende jordskælv    haiti kæmper også med enorm høj fattigdom  en politisk krise  covid   og en tropisk storm er på vej   vi er i dialog med vores kollegaer på stedet om behov for hjælp  appel er på vej     ,-4.0
413,"Copenhagen, Denmark",5346,4,"['dkaid', 'dkpol']",2021-08-15 09:59:44,haiti har brug for vores hjælp efter det ødelæggende jordskælv    haiti kæmper også med enorm høj fattigdom  en politisk krise  covid   og en tropisk storm er på vej   vi er i dialog med vores kollegaer på stedet om behov for hjælp  appel er på vej     ,-4.0
414,"Roskilde, Danmark",2351,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 09:12:33,den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt   erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse   den viden frigør en masse tid   perfekt        ,6.0
415,Torino (TO),2958,0,"['Spiritualità', 'Arcivescovo', 'Covid19', 'HenrykFranciszekHoser', 'Medico']",2021-08-15 09:05:34,à     morto monsignor henryk hoser  visitatore…  ,0.0
416,Rungsted Kyst. Denmark ,47676,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:54:41,den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt   erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse   den viden frigør en masse tid   perfekt        ,6.0
417,കേരളം,849889,1,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:52:05,   de ansatte på tjekdet har ikke direkte ansvar for organisationen   ud over at de selvfølgelig gerne vil have et arbejde  og forhåbentlig alle har skrevet under på en formel ansættelseskontrakt        ,2.0
418,"Frederiksberg, Denmark",3777,1,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:52:04,   de ansatte på tjekdet har ikke direkte ansvar for organisationen   ud over at de selvfølgelig gerne vil have et arbejde  og forhåbentlig alle har skrevet under på en formel ansættelseskontrakt        ,2.0
419,"Frederiksberg, Denmark",3777,2,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:52:04,   de her personer sidder i bestyrelsen for tjekdet  det er dem der har ansvaret for denne amatøragtige konstruktion  og mindst én af dem har også deltaget i forarbejdet         ,0.0
420,,3595,8,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:26:55,   punkt   fortjener speciel fokus  der er i allerhøjeste grad behov for et fakta tjek af de såkaldte fakta tjekkere   hvorfor betaler vi til tjekdet med en bevilling fra folketingets finansudvalg         ,0.0
421,Fremtiden,156317,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:24:05,   her kan du se en liste af åbenbart    certificerede faktatjekkere  certificeret af hvem   det her er en syg forretningsmodel  der er virkelig brug for oprydning og en stor fejekost         ,-2.0
422,,4290,1,"['covid19dk', 'dkpol']",2021-08-15 08:20:40,værd at have for øje ift  hospitaliseringen af børn  befolkningens underliggende sundhedsstatus er også af stor betydning for hospitaliseringen hos børn       ,4.0
423,,3709,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 08:12:15,den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt   erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse   den viden frigør en masse tid   perfekt        ,6.0
424,,1688,12,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:57:04,   her kan du se  hvem det er  der faktatjekker på tjekdet   nogle nyuddannede journalister med undtagelse af én  en bachelor og en bachelorstuderende   konstruktionen er dybt useriøs         ,-2.0
425,Copenhagen,12672,4,"['dkaid', 'dkpol']",2021-08-15 07:43:48,haiti har brug for vores hjælp efter det ødelæggende jordskælv    haiti kæmper også med enorm høj fattigdom  en politisk krise  covid   og en tropisk storm er på vej   vi er i dialog med vores kollegaer på stedet om behov for hjælp  appel er på vej     ,-4.0
426,"Frederiksberg, Denmark",3777,12,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:18:09,   her kan du se  hvem det er  der faktatjekker på tjekdet   nogle nyuddannede journalister med undtagelse af én  en bachelor og en bachelorstuderende   konstruktionen er dybt useriøs         ,-2.0
427,Danmark,2688,17,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:11:10,   ti gode råd fra geert vanden bossche om  hvordan man skiller skidt fra kanel i det informationsoverflow  vi bombarderes med         ,-2.0
428,,779,0,"['COVIDday', 'COVID', 'COVID_19', 'COVIDー19', 'COVID19']",2021-08-15 07:10:00,on    aug      russia began manufacturing sputnik v vaccine         ,0.0
429,,22952,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:03:37,   her kan du se en liste af åbenbart    certificerede faktatjekkere  certificeret af hvem   det her er en syg forretningsmodel  der er virkelig brug for oprydning og en stor fejekost         ,-2.0
430,,22952,8,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:03:24,   punkt   fortjener speciel fokus  der er i allerhøjeste grad behov for et fakta tjek af de såkaldte fakta tjekkere   hvorfor betaler vi til tjekdet med en bevilling fra folketingets finansudvalg         ,0.0
431,,22952,17,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:03:13,   ti gode råd fra geert vanden bossche om  hvordan man skiller skidt fra kanel i det informationsoverflow  vi bombarderes med         ,-2.0
432,,22952,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:02:57,   ud over statsfinansieringen er tjekdet finansieret af facebook som tredjepartsfaktatjekker  åbenbart med honorering pr  artikel   facebook  som retter ind efter regeringens ønsker for at beskytte virksomheden        ,3.0
433,"København, Denmark",3752,0,[],2021-08-15 07:02:42, hej simon  fantastisk  jeg er dog blevet ramt af corona i mellemtiden  trods vaccine  pas på med den deltavariant   så jeg skal lige på højkant og ud af isolation  men jeg vender jeg tilbage til dig ,2.0
434,"Copenhagen, Denmark",369,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 07:00:48,   ud over statsfinansieringen er tjekdet finansieret af facebook som tredjepartsfaktatjekker  åbenbart med honorering pr  artikel   facebook  som retter ind efter regeringens ønsker for at beskytte virksomheden        ,3.0
435,United States,28249,0,"['COVID19', 'MyanmarCovidSOS', 'AcceptNUG_RejectMilitary', 'Aug15Coup', 'WhatsHappeningInMyanmar']",2021-08-15 07:00:25, situation in myanmar        ,0.0
436,Denmark,4371,4,"['dkaid', 'dkpol']",2021-08-15 06:59:00,haiti har brug for vores hjælp efter det ødelæggende jordskælv    haiti kæmper også med enorm høj fattigdom  en politisk krise  covid   og en tropisk storm er på vej   vi er i dialog med vores kollegaer på stedet om behov for hjælp  appel er på vej     ,-4.0
437,Denmark,1526,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 06:58:44,   her kan du se en liste af åbenbart    certificerede faktatjekkere  certificeret af hvem   det her er en syg forretningsmodel  der er virkelig brug for oprydning og en stor fejekost         ,-2.0
438,#eUSSR-vassalstate denmark,48495,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 06:44:02,   her kan du se en liste af åbenbart    certificerede faktatjekkere  certificeret af hvem   det her er en syg forretningsmodel  der er virkelig brug for oprydning og en stor fejekost         ,-2.0
439,,22174,0,['COVID19'],2021-08-15 06:38:42,tak til  for at få  skjulte ofre frem i lyset   har påvist  at ensomhed og depression er topscorere mht mistrivsel  gælder i høj grad ældre under nedlukningerne ,-2.0
440,"Frederiksberg, Denmark",3777,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 06:35:50,   her kan du se en liste af åbenbart    certificerede faktatjekkere  certificeret af hvem   det her er en syg forretningsmodel  der er virkelig brug for oprydning og en stor fejekost         ,-2.0
441,"Frederiksberg, Denmark",3777,4,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 06:35:50,   ud over statsfinansieringen er tjekdet finansieret af facebook som tredjepartsfaktatjekker  åbenbart med honorering pr  artikel   facebook  som retter ind efter regeringens ønsker for at beskytte virksomheden        ,3.0
442,,685,8,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 06:13:42,   punkt   fortjener speciel fokus  der er i allerhøjeste grad behov for et fakta tjek af de såkaldte fakta tjekkere   hvorfor betaler vi til tjekdet med en bevilling fra folketingets finansudvalg         ,0.0
443,København,6778,29,['isolation'],2021-08-15 06:00:54,ssisvar på anmodning om aktindsigt i de dokumenter  der har overbevist ssi om den reelle eksistens af sarscov  og den påståede årsag til covid    dvs bl a  af virussen   ‘ssi kan konstatere  at vi ikke er i besiddelse af de ønskede dokumenter ’   ,3.0
444,Danmark,16035,21,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 05:53:31,den etablerede presses kritikløse kolportering af coronainfo medfører også noget godt   erkendelsen af at kritisk journalistik ikke eksisterer i den etablerede presse   den viden frigør en masse tid   perfekt        ,6.0
445,Copenhagen,2382,8,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 05:37:17,   punkt   fortjener speciel fokus  der er i allerhøjeste grad behov for et fakta tjek af de såkaldte fakta tjekkere   hvorfor betaler vi til tjekdet med en bevilling fra folketingets finansudvalg         ,0.0
446,Copenhagen,2382,17,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-15 05:37:13,   ti gode råd fra geert vanden bossche om  hvordan man skiller skidt fra kanel i det informationsoverflow  vi bombarderes med         ,-2.0
